cell_id,voxel_count,volume_um,surface_area,sphericity,elongation,solidity,centroid_z,centroid_y,centroid_x,bbox_min_z,bbox_min_y,bbox_min_x,bbox_max_z,bbox_max_y,bbox_max_x,log_volume,log_surface_area,sa_per_vol,width,height,depth,aspect_ratio,cluster_id,cluster_label,u_major,major_axis,length_z,length_y,length_x,aspect_max_over_mid,aspect_max_over_min,azimuth,elevation,ambiguous
13319,11777,678.3552,667.2384,0.5595529605023352,1.511165260639476,1.0,457,168,498,445,682,2063,469,718,2087,6.519671044561257,6.503147403345206,0.9836121253290312,24,36,24,0.6666666666666666,0,Reln-Cck-Chrna4-Ptprt,[ 0. -1.  0.],y,25.0,37.0,25.0,1.48,1.48,-1.5707963267948966,0.0,False
13617,13180,759.168,765.0239999999999,0.5260588449722883,1.5969054625370995,0.9751405720994947,462,69,489,450,273,2025,475,309,2056,6.632223096776206,6.639907205883447,1.0077137076378349,31,36,25,0.8611111111111112,0,Reln-Cck-Chrna4-Ptprt,[ 0. -1.  0.],y,26.0,37.0,32.0,1.15625,1.4230769230769231,-1.5707963267948966,0.0,False
15359,9311,536.3136,624.7488,0.5109650952970078,1.6660887123090027,1.0,492,346,481,477,1433,1992,505,1458,2017,6.284719064608238,6.43734964894491,1.1648945691476031,25,25,28,1.0,0,Reln-Cck-Chrna4-Ptprt,[1. 0. 0.],z,29.0,26.0,26.0,1.1153846153846154,1.1153846153846154,0.0,0.0,False
30154,7805,449.568,602.4191999999999,0.47110268559317203,1.8259135658095822,1.0,651,199,474,634,820,1969,670,840,1988,6.108287121669241,6.400953548487726,1.3399957292333973,19,20,36,0.95,0,Reln-Cck-Chrna4-Ptprt,[-1.  0.  0.],z,37.0,21.0,20.0,1.7619047619047619,1.85,3.141592653589793,0.0,False
34355,12267,706.5792,993.1583999999999,0.38628351099734654,1.649596194940545,0.8272025303161376,694,320,438,673,1321,1811,716,1348,1840,6.560435297752461,6.900890167940064,1.4055868047063937,29,27,43,1.0740740740740742,0,Reln-Cck-Chrna4-Ptprt,[-1.  0.  0.],z,44.0,28.0,30.0,1.4666666666666666,1.5714285714285714,3.141592653589793,0.0,False
90360,14269,821.8944,816.0,0.52000156016419,1.7485112663836275,1.0,1112,430,63,1099,1775,253,1130,1812,278,6.7116119196502835,6.704414354964107,0.9928282757492933,25,37,31,0.6756756756756757,0,Reln-Cck-Chrna4-Ptprt,[ 0. -1.  0.],y,32.0,38.0,26.0,1.1875,1.4615384615384615,-1.5707963267948966,0.0,False
10472,13284,765.1584,718.7520000000001,0.5628672218098735,1.5927648398471328,1.0,377,477,337,365,1978,1390,389,2003,1428,6.640082871216346,6.577516374716384,0.9393505972096758,38,25,24,1.52,0,Reln-Cck-Chrna4-Ptprt,[ 0.  0. -1.],x,25.0,26.0,39.0,1.5,1.56,0.0,-1.5707963267948966,False
11571,12517,720.9792,756.4992,0.513993320408366,2.263807209518013,1.0,401,387,370,390,1595,1526,414,1630,1557,6.580610288047732,6.628701475726199,1.049266331123006,31,35,24,0.8857142857142857,0,Reln-Cck-Chrna4-Ptprt,[ 0. -1.  0.],y,25.0,36.0,32.0,1.125,1.44,-1.5707963267948966,0.0,False
11834,14314,824.4864,747.7056,0.5686903017595293,1.3281923858847537,1.0,410,476,382,399,1969,1578,423,2000,1607,6.7147606470182515,6.617009317612703,0.9068743887103535,29,31,24,0.9354838709677419,0,Reln-Cck-Chrna4-Ptprt,[ 0. -1.  0.],y,25.0,32.0,30.0,1.0666666666666667,1.28,-1.5707963267948966,0.0,False
12062,11990,690.624,710.4576,0.5318311094179455,1.342723787716364,0.9959712549859693,419,508,412,406,2104,1706,431,2137,1733,6.537595536741269,6.565909269472148,1.0287183764247982,27,33,25,0.8181818181818182,0,Reln-Cck-Chrna4-Ptprt,[ 0. -1.  0.],y,26.0,34.0,28.0,1.2142857142857142,1.3076923076923077,-1.5707963267948966,0.0,False
15794,10471,603.1296,677.8367999999999,0.5092910881074797,1.6721517842965998,1.0,499,113,474,483,459,1963,515,487,1987,6.40213209900717,6.518906551000982,1.1238659153853499,24,28,32,0.8571428571428571,0,Reln-Cck-Chrna4-Ptprt,[1. 0. 0.],z,33.0,29.0,25.0,1.1379310344827587,1.32,0.0,0.0,False
18976,7409,426.7584,556.4735999999999,0.49259985283637703,1.315567180635102,0.954563019304116,539,54,335,527,213,1386,552,235,1413,6.056218045136365,6.321619730237218,1.3039546497503036,27,22,25,1.2272727272727273,0,Reln-Cck-Chrna4-Ptprt,[ 0.  0. -1.],x,26.0,23.0,28.0,1.0769230769230769,1.2173913043478262,0.0,-1.5707963267948966,False
19160,10145,584.352,741.1392,0.45607265098784294,2.042142305174831,1.0,542,264,143,522,1091,590,565,1116,609,6.370503540979624,6.608188461904699,1.2683095120749137,19,25,43,0.76,0,Reln-Cck-Chrna4-Ptprt,[-1.  0.  0.],z,44.0,26.0,20.0,1.6923076923076923,2.2,3.141592653589793,0.0,False
10541,15413,887.7887999999999,910.9247999999999,0.49038973759100696,1.5618866093980683,0.9896728466010793,378,510,249,363,2108,1024,397,2141,1054,6.788733876866428,6.814460347200765,1.0260602521680833,30,33,34,0.9090909090909091,0,Reln-Cck-Chrna4-Ptprt,[-1.  0.  0.],z,35.0,34.0,31.0,1.0294117647058822,1.1290322580645162,3.141592653589793,0.0,True
12843,12618,726.7968,737.7216,0.5299077802407918,1.5400715944619952,0.9793669035239514,443,409,421,427,1691,1741,457,1719,1772,6.588646933650463,6.603566517656802,1.0150314365720927,31,28,30,1.1071428571428572,0,Reln-Cck-Chrna4-Ptprt,[ 0.  0. -1.],x,31.0,29.0,32.0,1.032258064516129,1.103448275862069,0.0,-1.5707963267948966,True
13616,8196,472.08959999999996,532.6464,0.5504629380637421,1.5705443128277121,1.0,462,52,475,452,211,1966,476,231,1995,6.157168798078499,6.277857789374834,1.128273954774687,29,20,24,1.45,0,Reln-Cck-Chrna4-Ptprt,[ 0.  0. -1.],x,25.0,21.0,30.0,1.2,1.4285714285714286,0.0,-1.5707963267948966,False
13924,12975,747.36,842.6495999999999,0.4726325980497777,1.2996099665304248,0.9297076503395948,468,511,180,452,2119,738,486,2146,769,6.616546996753798,6.736551213228983,1.1275016056518945,31,27,34,1.1481481481481481,0,Reln-Cck-Chrna4-Ptprt,[-1.  0.  0.],z,35.0,28.0,32.0,1.09375,1.25,3.141592653589793,0.0,False
19273,12916,743.9616,867.9935999999999,0.45744050206230175,2.058367684501518,1.0,544,62,474,523,250,1965,563,275,1992,6.611989420597874,6.766184341361278,1.1667182822339217,27,25,40,1.08,0,Reln-Cck-Chrna4-Ptprt,[1. 0. 0.],z,41.0,26.0,28.0,1.4642857142857142,1.5769230769230769,0.0,0.0,False
19377,8892,512.1792,613.8047999999999,0.5043536124166591,1.4953710775012579,0.9949276413472538,546,311,241,533,1284,995,559,1313,1019,6.238674563803796,6.419676962291911,1.1984180536812112,24,29,26,0.8275862068965517,0,Reln-Cck-Chrna4-Ptprt,[ 0. -1.  0.],y,27.0,30.0,25.0,1.1111111111111112,1.2,-1.5707963267948966,0.0,False
19883,5884,338.91839999999996,466.1568,0.5042921397455549,1.8195804536936142,1.0,549,382,451,538,1587,1866,561,1603,1893,5.825759370441037,6.1445220582154105,1.3754248810333107,27,16,23,1.6875,0,Reln-Cck-Chrna4-Ptprt,[ 0.  0. -1.],x,24.0,17.0,28.0,1.1666666666666667,1.6470588235294117,0.0,-1.5707963267948966,False
21957,9256,533.1456,644.0063999999999,0.4937318691684491,1.4858074203908451,0.9877280940991081,572,281,479,560,1161,1985,587,1187,2012,6.278794557593221,6.467708663943172,1.2079371938922498,27,26,27,1.0384615384615385,0,Reln-Cck-Chrna4-Ptprt,[ 0.  0. -1.],x,28.0,27.0,28.0,1.0,1.037037037037037,0.0,-1.5707963267948966,True
24339,11303,651.0527999999999,877.8048,0.413837949789504,2.6543352408202723,0.9483841176132178,599,64,453,573,256,1879,623,277,1903,6.47859074491044,6.777424245455178,1.3482851160458877,24,21,50,1.1428571428571428,0,Reln-Cck-Chrna4-Ptprt,[1. 0. 0.],z,51.0,22.0,25.0,2.04,2.3181818181818183,0.0,0.0,False
31595,11109,639.8783999999999,777.9264,0.46161216759635093,1.8012754074509179,0.9823004903952725,667,202,357,644,833,1479,689,858,1503,6.461278158301431,6.656631918160967,1.2157409907882497,24,25,45,0.96,0,Reln-Cck-Chrna4-Ptprt,[1. 0. 0.],z,46.0,26.0,25.0,1.7692307692307692,1.84,0.0,0.0,False
48664,9948,573.0047999999999,680.8512,0.49000903813475144,1.7140080094574714,0.9434302227200554,821,499,279,809,2067,1152,838,2106,1177,6.350894093643004,6.523343780071785,1.188212035920118,25,39,29,0.6410256410256411,0,Reln-Cck-Chrna4-Ptprt,[ 0. -1.  0.],y,30.0,40.0,26.0,1.3333333333333333,1.5384615384615385,-1.5707963267948966,0.0,False
12382,10902,627.9552,642.5856,0.5518726982195047,1.4084278667651906,1.0,430,151,466,417,621,1927,443,645,1956,6.4424688263439345,6.465500037467088,1.0232984773436067,29,24,26,1.2083333333333333,0,Reln-Cck-Chrna4-Ptprt,[ 0.  0. -1.],x,27.0,25.0,30.0,1.1111111111111112,1.2,0.0,-1.5707963267948966,False
12757,7766,447.3216,569.1264,0.4969987608611486,1.4448267542590665,0.9977516511505042,441,180,339,429,741,1403,459,764,1425,6.103277799011321,6.344102553568459,1.2722980513348785,22,23,30,0.9565217391304348,0,Reln-Cck-Chrna4-Ptprt,[-1.  0.  0.],z,31.0,24.0,23.0,1.2916666666666667,1.3478260869565217,3.141592653589793,0.0,False
12778,7581,436.6656,604.5503999999999,0.4604165557373405,2.318272469448002,0.9855907752010702,443,408,204,427,1688,841,461,1711,863,6.079167684776013,6.404485041269197,1.3844699467968162,22,23,34,0.9565217391304348,0,Reln-Cck-Chrna4-Ptprt,[-1.  0.  0.],z,35.0,24.0,23.0,1.4583333333333333,1.5217391304347827,3.141592653589793,0.0,False
13174,9346,538.3296,665.0112,0.48123145307034454,1.7216386750853183,0.9961628631281572,452,58,149,437,231,608,469,254,637,6.28847101198008,6.4998038826192905,1.2353234895498966,29,23,32,1.2608695652173914,0,Reln-Cck-Chrna4-Ptprt,[-1.  0.  0.],z,33.0,24.0,30.0,1.1,1.375,3.141592653589793,0.0,False
13948,9101,524.2176,619.6608,0.507385244293902,1.5389513016626792,1.0,468,472,350,454,1956,1449,483,1979,1471,6.261906865297064,6.429172231552896,1.1820679046258653,22,23,29,0.9565217391304348,0,Reln-Cck-Chrna4-Ptprt,[-1.  0.  0.],z,30.0,24.0,23.0,1.25,1.3043478260869565,3.141592653589793,0.0,False
13994,8084,465.6384,506.26559999999995,0.5738586045772187,1.3475120119575992,1.0,469,475,486,460,1969,2014,480,1997,2038,6.14340936724322,6.227061432760797,1.0872505360382647,24,28,20,0.8571428571428571,0,Reln-Cck-Chrna4-Ptprt,[ 0. -1.  0.],y,21.0,29.0,25.0,1.16,1.380952380952381,-1.5707963267948966,0.0,False
14648,13395,771.552,784.8192,0.5183518340966515,1.3341872245796407,0.9091320404679951,482,514,530,470,2127,2194,503,2163,2223,6.648404070698418,6.665453372783698,1.0171954709468707,29,36,33,0.8055555555555556,0,Reln-Cck-Chrna4-Ptprt,[ 0. -1.  0.],y,34.0,37.0,30.0,1.088235294117647,1.2333333333333334,-1.5707963267948966,0.0,False
14908,12137,699.0912,759.9167999999999,0.5012726029132435,1.2384054591475302,0.9829520116994356,486,518,449,471,2149,1860,502,2175,1889,6.54978120582607,6.633208953603485,1.0870066738073658,29,26,31,1.1153846153846154,0,Reln-Cck-Chrna4-Ptprt,[-1.  0.  0.],z,32.0,27.0,30.0,1.0666666666666667,1.1851851851851851,3.141592653589793,0.0,False
17449,11695,673.632,682.1568,0.5447723433667601,1.6948169828055368,1.0,521,239,506,509,983,2100,533,1019,2126,6.5126839677379875,6.525259543441203,1.012654980761009,26,36,24,0.7222222222222222,0,Reln-Cck-Chrna4-Ptprt,[ 0. -1.  0.],y,25.0,37.0,27.0,1.3703703703703705,1.48,-1.5707963267948966,0.0,False
19117,15878,914.5728,910.7904,0.5002777648157525,1.9108396485616277,1.0,541,72,298,525,288,1226,559,312,1267,6.818457071004767,6.814312793949584,0.9958642986102363,41,24,34,1.7083333333333333,0,Reln-Cck-Chrna4-Ptprt,[ 0.  0. -1.],x,35.0,25.0,42.0,1.2,1.68,0.0,-1.5707963267948966,False
19869,11796,679.4496,677.3951999999999,0.5517557161275447,1.3754742502231732,1.0,550,398,525,538,1646,2176,564,1673,2203,6.521283058654875,6.5182548544418255,0.9969763761727137,27,27,26,1.0,0,Reln-Cck-Chrna4-Ptprt,[ 0.  0. -1.],x,27.0,28.0,28.0,1.0,1.037037037037037,0.0,-1.5707963267948966,True
10840,15097,869.5871999999999,901.6128,0.488659277051055,1.2942148891824283,0.9705248918495453,381,278,295,365,1143,1211,397,1175,1242,6.768018616287445,6.804185159607932,1.036828508975293,31,32,32,0.96875,0,Reln-Cck-Chrna4-Ptprt,[ 0. -1.  0.],y,33.0,33.0,32.0,1.0,1.03125,-1.5707963267948966,0.0,True
12353,14623,842.2848,833.7984,0.5172839965940635,1.6422907232248936,0.9900585628076222,428,466,367,413,1929,1509,444,1954,1550,6.736118199331588,6.725991646519454,0.989924548086348,41,25,31,1.64,0,Reln-Cck-Chrna4-Ptprt,[ 0.  0. -1.],x,32.0,26.0,42.0,1.3125,1.6153846153846154,0.0,-1.5707963267948966,False
15539,14613,841.7088,924.5376,0.46630219321597155,1.9728440094427444,0.9130366838270008,495,281,335,480,1161,1378,511,1187,1418,6.735434111194361,6.8292937206329265,1.0984055293232053,40,26,31,1.5384615384615385,0,Reln-Cck-Chrna4-Ptprt,[ 0.  0. -1.],x,32.0,27.0,41.0,1.28125,1.5185185185185186,0.0,-1.5707963267948966,False
15930,12411,714.8736,855.9936,0.4516823422679943,1.8302893318030227,1.0,500,38,144,478,149,589,525,172,614,6.57210574384923,6.752262899478278,1.197405527354766,25,23,47,1.0869565217391304,0,Reln-Cck-Chrna4-Ptprt,[-1.  0.  0.],z,48.0,24.0,26.0,1.8461538461538463,2.0,3.141592653589793,0.0,False
16357,10352,596.2751999999999,629.9327999999999,0.5438607702336412,1.243844754631952,1.0,506,396,513,494,1641,2126,520,1665,2152,6.39070230546039,6.4456131470296185,1.056446419371458,26,24,26,1.0833333333333333,0,Reln-Cck-Chrna4-Ptprt,[ 0.  0. -1.],x,27.0,25.0,27.0,1.0,1.08,0.0,-1.5707963267948966,True
16629,12020,692.352,766.08,0.4940390760425844,1.668021821211795,0.971286964812389,510,402,450,495,1666,1860,526,1688,1904,6.540094496808907,6.641286602929553,1.1064891846921798,44,22,31,2.0,0,Reln-Cck-Chrna4-Ptprt,[ 0.  0. -1.],x,32.0,23.0,45.0,1.40625,1.9565217391304348,0.0,-1.5707963267948966,False
16801,11478,661.1328,679.4688,0.5401409130379697,1.4165554847484543,0.9930067874255559,513,323,516,500,1334,2142,528,1365,2166,6.493954727388016,6.521311316422231,1.027734216181681,24,31,28,0.7741935483870968,0,Reln-Cck-Chrna4-Ptprt,[ 0. -1.  0.],y,29.0,32.0,25.0,1.103448275862069,1.28,-1.5707963267948966,0.0,False
16847,8476,488.2176,635.2511999999999,0.47200607106908893,2.0602312744422497,1.0,511,54,374,498,218,1550,531,238,1574,6.190761208107898,6.45402051121856,1.3011640711027213,24,20,33,1.2,0,Reln-Cck-Chrna4-Ptprt,[-1.  0.  0.],z,34.0,21.0,25.0,1.36,1.619047619047619,3.141592653589793,0.0,False
37538,6786,390.8736,530.3424,0.4874746101982985,1.5756417024186793,1.0,725,281,380,710,1164,1572,739,1183,1597,5.968384234063884,6.273522835689473,1.3568130464682189,25,19,29,1.3157894736842106,0,Reln-Cck-Chrna4-Ptprt,[1. 0. 0.],z,30.0,20.0,26.0,1.1538461538461537,1.5,0.0,0.0,False
38795,10129,583.4304,640.7808,0.5269474863929743,1.5881439515651634,1.0,734,456,533,721,1890,2210,752,1911,2236,6.368925164406505,6.462687432758447,1.0982986145391123,26,21,31,1.2380952380952381,0,Reln-Cck-Chrna4-Ptprt,[-1.  0.  0.],z,32.0,22.0,27.0,1.1851851851851851,1.4545454545454546,3.141592653589793,0.0,False
42842,8240,474.62399999999997,617.3567999999999,0.4766296095646114,1.466553623348122,0.9870233540275696,771,220,378,755,910,1565,788,930,1589,6.162522911623226,6.425447138774504,1.3007281553398058,24,20,33,1.2,0,Reln-Cck-Chrna4-Ptprt,[-1.  0.  0.],z,34.0,21.0,25.0,1.36,1.619047619047619,3.141592653589793,0.0,False
7410,9872,568.6272,600.7679999999999,0.5524959337369503,1.666067927023117,1.0,304,293,231,294,1206,951,314,1239,976,6.3432250348648775,6.3982088367145264,1.0565235008103726,25,33,20,0.7575757575757576,0,Reln-Cck-Chrna4-Ptprt,[ 0. -1.  0.],y,21.0,34.0,26.0,1.3076923076923077,1.619047619047619,-1.5707963267948966,0.0,False
11469,9993,575.5968,692.4863999999999,0.4832276649445852,1.701412975181617,1.0,397,520,185,384,2158,757,417,2184,785,6.355407415581498,6.540288598879476,1.2030754861736546,28,26,33,1.0769230769230769,0,Reln-Cck-Chrna4-Ptprt,[-1.  0.  0.],z,34.0,27.0,29.0,1.1724137931034482,1.2592592592592593,3.141592653589793,0.0,False
11924,9227,531.4752,577.0752,0.5498451303046225,1.8101299895219205,1.0,414,106,493,404,425,2043,425,457,2068,6.275656536298264,6.357972587305404,1.0857989234492973,25,32,21,0.78125,0,Reln-Cck-Chrna4-Ptprt,[ 0. -1.  0.],y,22.0,33.0,26.0,1.2692307692307692,1.5,-1.5707963267948966,0.0,False
11980,11261,648.6336,617.9136000000001,0.5864387577843815,1.3644082514025955,1.0,416,262,419,405,1077,1734,427,1109,1759,6.474867996416734,6.426348641858703,0.9526389012225085,25,32,22,0.78125,0,Reln-Cck-Chrna4-Ptprt,[ 0. -1.  0.],y,23.0,33.0,26.0,1.2692307692307692,1.434782608695652,-1.5707963267948966,0.0,False
12418,13092,754.0992,853.0368000000001,0.46967993885166665,1.6221526837760316,0.907832233903413,430,527,325,417,2180,1339,447,2212,1373,6.625523924340779,6.748802688413383,1.1311997148385784,34,32,30,1.0625,0,Reln-Cck-Chrna4-Ptprt,[ 0.  0. -1.],x,31.0,33.0,35.0,1.0606060606060606,1.1290322580645162,0.0,-1.5707963267948966,False
13231,8657,498.6432,612.0575999999999,0.4968421473310749,1.8094623328002541,1.0,454,237,287,442,971,1189,468,1002,1210,6.211890809935483,6.416826395730597,1.2274459974587038,21,31,26,0.6774193548387096,0,Reln-Cck-Chrna4-Ptprt,[ 0. -1.  0.],y,27.0,32.0,22.0,1.1851851851851851,1.4545454545454546,-1.5707963267948966,0.0,False
13242,12969,747.0144,819.9551999999999,0.4855641886877524,1.4552697449044596,0.9668617406665979,454,280,437,439,1155,1810,476,1185,1835,6.61608446205545,6.709249704619458,1.0976430976430975,25,30,37,0.8333333333333334,0,Reln-Cck-Chrna4-Ptprt,[-1.  0.  0.],z,38.0,31.0,26.0,1.2258064516129032,1.4615384615384615,3.141592653589793,0.0,False
13443,9165,527.904,612.8256,0.51544681514387,1.4712519862162399,1.0,459,254,298,446,1050,1234,477,1072,1256,6.268914448993514,6.41808039301073,1.1608656119294418,22,22,31,1.0,0,Reln-Cck-Chrna4-Ptprt,[-1.  0.  0.],z,32.0,23.0,23.0,1.391304347826087,1.391304347826087,3.141592653589793,0.0,False
13600,9901,570.2976,676.896,0.4913186004457691,1.6551275772088643,1.0,461,324,247,447,1339,1021,479,1366,1042,6.346158329842223,6.51751764220474,1.186917146416187,21,27,32,0.7777777777777778,0,Reln-Cck-Chrna4-Ptprt,[-1.  0.  0.],z,33.0,28.0,22.0,1.1785714285714286,1.5,3.141592653589793,0.0,False
14070,8975,516.96,750.1056,0.4152723452129922,2.19815451183891,0.8334107116278412,465,413,472,450,1713,1949,487,1732,1984,6.247965502076188,6.620213996618967,1.4509935004642525,35,19,37,1.8421052631578947,0,Reln-Cck-Chrna4-Ptprt,[-1.  0.  0.],z,38.0,20.0,36.0,1.0555555555555556,1.9,3.141592653589793,0.0,False
16092,12467,718.0992,739.4879999999999,0.5244160264676675,1.4264640538116593,1.0,502,357,471,487,1473,1950,516,1502,1979,6.576607721064684,6.6059580548386645,1.0297852998582926,29,29,29,1.0,0,Reln-Cck-Chrna4-Ptprt,[ 0.  0. -1.],x,30.0,30.0,30.0,1.0,1.0,0.0,-1.5707963267948966,True
16726,10203,587.6928,589.2672,0.5758005870079498,1.4047687411010028,1.0,512,291,498,502,1196,2066,522,1228,2090,6.376204362395014,6.378879731038088,1.0026789506354339,24,32,20,0.75,0,Reln-Cck-Chrna4-Ptprt,[ 0. -1.  0.],y,21.0,33.0,25.0,1.32,1.5714285714285714,-1.5707963267948966,0.0,False
16772,10249,590.3424,677.9135999999999,0.502010070004154,1.4375688183255588,0.9833061455649971,512,288,435,498,1190,1804,526,1214,1832,6.380702707551271,6.519019846191722,1.1483396754154875,28,24,28,1.1666666666666667,0,Reln-Cck-Chrna4-Ptprt,[ 0.  0. -1.],x,29.0,25.0,29.0,1.0,1.16,0.0,-1.5707963267948966,True
17365,9185,529.056,568.8,0.556150458343533,1.442080514655179,1.0,521,392,537,509,1621,2229,533,1649,2250,6.2710942863689345,6.343528878489031,1.075122482308111,21,28,24,0.75,0,Reln-Cck-Chrna4-Ptprt,[ 0. -1.  0.],y,25.0,29.0,22.0,1.16,1.3181818181818181,-1.5707963267948966,0.0,False
